"x"
"233"	"Esx1"
"234"	"Ets1"
"235"	"Ets2"
"236"	"Etv1"
"237"	"Etv2"
"238"	"Etv3"
"239"	"Etv4"
"240"	"Etv5"
"241"	"Etv6"
"242"	"Evx1"
"243"	"Evx2"
"244"	"Fam170a"
"245"	"Ferd3l"
"246"	"Fev"
"247"	"Fezf1"
"248"	"Fezf2"
"249"	"Figla"
"250"	"Fiz1"
"251"	"Fli1"
"252"	"Fos"
"253"	"Fosb"
"254"	"Fosl1"
"255"	"Fosl2"
"256"	"Foxa1"
"257"	"Foxa2"
"258"	"Foxa3"
"259"	"Foxb1"
"260"	"Foxb2"
"261"	"Foxc1"
"262"	"Foxc2"
"263"	"Foxd1"
"264"	"Foxd2"
"265"	"Foxd3"
"266"	"Foxd4"
"267"	"Foxe1"
"268"	"Foxe3"
"269"	"Foxf1"
"270"	"Foxf2"
"271"	"Foxg1"
"272"	"Foxh1"
"273"	"Foxi1"
"274"	"Foxi2"
"275"	"Foxi3"
"276"	"Foxj1"
"277"	"Foxj2"
"278"	"Foxj3"
"279"	"Foxk1"
"280"	"Foxk2"
"281"	"Foxl1"
"282"	"Foxl2"
"283"	"Foxm1"
"284"	"Foxn1"
"285"	"Foxn2"
"286"	"Foxn3"
"287"	"Foxn4"
"288"	"Foxo1"
"289"	"Foxo3"
"290"	"Foxo4"
"291"	"Foxo6"
"292"	"Foxp1"
"293"	"Foxp2"
"294"	"Foxp3"
"295"	"Foxp4"
"296"	"Foxq1"
"297"	"Foxr2"
"298"	"Foxs1"
"299"	"Gabpa"
"300"	"Gabpb1"
"301"	"Gabpb2"
"302"	"Gata1"
"303"	"Gata2"
"304"	"Gata3"
"305"	"Gata4"
"306"	"Gata5"
"307"	"Gata6"
"308"	"Gatad1"
"309"	"Gatad2b"
"310"	"Gbx1"
"311"	"Gbx2"
"312"	"Gcfc2"
"313"	"Gcm1"
"314"	"Gcm2"
"315"	"Gfi1"
"316"	"Gfi1b"
"317"	"Gli1"
"318"	"Gli2"
"319"	"Gli3"
"320"	"Glis1"
"321"	"Glis2"
"322"	"Glis3"
"323"	"Glmp"
"324"	"Gm10139"
"325"	"Gm10226"
"326"	"Gm10324"
"327"	"Gm10509"
"328"	"Gm10770"
"329"	"Gm10772"
"330"	"Gm10778"
"331"	"Gm11007"
"332"	"Gm11009"
"333"	"Gm12258"
"334"	"Gm12845"
"335"	"Gm13212"
"336"	"Gm14124"
"337"	"Gm14139"
"338"	"Gm14295"
"339"	"Gm14296"
"340"	"Gm14305"
"341"	"Gm14308"
"342"	"Gm14322"
"343"	"Gm14325"
"344"	"Gm14326"
"345"	"Gm14391"
"346"	"Gm14393"
"347"	"Gm14399"
"348"	"Gm14401"
"349"	"Gm14403"
"350"	"Gm14406"
"351"	"Gm14408"
"352"	"Gm14409"
"353"	"Gm14410"
"354"	"Gm14412"
"355"	"Gm14418"
"356"	"Gm14419"
"357"	"Gm14434"
"358"	"Gm14443"
"359"	"Gm14444"
"360"	"Gm15446"
"361"	"Gm17067"
"362"	"Gm17655"
"363"	"Gm19965"
"364"	"Gm2004"
"365"	"Gm2007"
"366"	"Gm2026"
"367"	"Gm20422"
"368"	"Gm20939"
"369"	"Gm21060"
"370"	"Gm21836"
"371"	"Gm21994"
"372"	"Gm2381"
"373"	"Gm28047"
"374"	"Gm28168"
"375"	"Gm28360"
"376"	"Gm28363"
"377"	"Gm28557"
"378"	"Gm29106"
"379"	"Gm3055"
"380"	"Gm32687"
"381"	"Gm32717"
"382"	"Gm32802"
"383"	"Gm35315"
"384"	"Gm3604"
"385"	"Gm38394"
"386"	"Gm3854"
"387"	"Gm44973"
"388"	"Gm45871"
"389"	"Gm4631"
"390"	"Gm4724"
"391"	"Gm4767"
"392"	"Gm4881"
"393"	"Gm4924"
"394"	"Gm4969"
"395"	"Gm4981"
"396"	"Gm5141"
"397"	"Gm5294"
"398"	"Gm5767"
"399"	"Gm6020"
"400"	"Gm6710"
"401"	"Gm6871"
"402"	"Gm7145"
"403"	"Gm9040"
"404"	"Gm9044"
"405"	"Gm9045"
"406"	"Gm9046"
"407"	"Gm9048"
"408"	"Gm9049"
"409"	"Gm9376"
"410"	"Gm9772"
"411"	"Gm9805"
"412"	"Gmeb1"
"413"	"Gmeb2"
"414"	"Gon4l"
"415"	"Gpbp1"
"416"	"Gpbp1l1"
"417"	"Grhl1"
"418"	"Grhl2"
"419"	"Grhl3"
"420"	"Gsc"
"421"	"Gsc2"
"422"	"Gsx1"
"423"	"Gsx2"
"424"	"Gtf2i"
"425"	"Gtf2ird1"
"426"	"Gtf2ird2"
"427"	"Gtf3a"
"428"	"Gzf1"
"429"	"Hand1"
